subject_id,event_index,marker,roi,motion_correction,hpf,baseline_m10_0,response_minus_baseline_m5_30,n_channels,diff_xdead,n_live
P47,12,M4,Right_Temporal,wavelet,0,0.37470095540682458,-9.917697784844460e-4,1,NA,NA
P48,1,M5,Left_Temporal,wavelet,0,0.30323877739998251,0.14710456655522186,4,0.29415164211620071,2
P48,1,M5,PFC_Frontal,wavelet,0,0.30102607715993335,0.14100750464608083,13,0.14100750464608083,13
P48,1,M5,Right_Temporal,wavelet,0,-0.21682376513835952,-0.20783719676075868,4,0.075676325431776395,2
P48,2,M3,Left_Temporal,wavelet,0,0.72942742929424642,-0.12060389179339662,4,-0.24077320847710165,2
P48,2,M3,PFC_Frontal,wavelet,0,0.66174141313090873,-0.19309400883391672,13,-0.19309400883391672,13
P48,2,M3,Right_Temporal,wavelet,0,-0.79820479896853458,-0.14213250026192867,4,0.055873081742980293,2
P48,3,M6,Left_Temporal,wavelet,0,0.50031066975620153,-0.15888655532818857,4,-0.31732723904274829,2
P48,3,M6,PFC_Frontal,wavelet,0,1.056367860611664,-0.12453317645221526,13,-0.12453317645221526,13
P48,3,M6,Right_Temporal,wavelet,0,-1.199278543630847e0,-0.082102731009060792,4,4.637381344955033e-2,2
P48,4,M4,Left_Temporal,wavelet,0,0.32967025259068428,-1.84664038464148400e-1,4,-3.70368140611392417e-1,2
P48,4,M4,PFC_Frontal,wavelet,0,1.1077177294231794e0,-0.13307115238955505,13,-0.13307115238955505,13
P48,4,M4,Right_Temporal,wavelet,0,-1.438691184466561e0,-2.0377154340766062e-2,4,0.05448647893906583,2
P48,5,M4,Left_Temporal,wavelet,0,0.14981764022833552,-0.20466217233364836,4,-0.4086069484919802,2
P48,5,M4,PFC_Frontal,wavelet,0,0.33173388052612834,-0.36899452431765528,13,-0.36899452431765528,13
P48,5,M4,Right_Temporal,wavelet,0,0.3928219460544386,0.41235137577679037,4,-1.201636729503951770e-1,2
P48,6,M6,Left_Temporal,wavelet,0,-0.264762953278734,9.440316420317886e-3,4,1.8854710358031926e-2,2
P48,6,M6,PFC_Frontal,wavelet,0,-3.715437728911810e-1,5.291376631575727e-2,13,5.291376631575727e-2,13
P48,6,M6,Right_Temporal,wavelet,0,1.5905987993026858,0.33263414835817712,4,-0.078752347935480083,2
P48,7,M5,Left_Temporal,wavelet,0,0.070955613365543305,5.1479175714814828e-2,4,0.10324470902508806,2
P48,7,M5,PFC_Frontal,wavelet,0,-0.39204934750292969,0.17672318953115762,13,0.17672318953115762,13
P48,7,M5,Right_Temporal,wavelet,0,1.3005787244716042e0,-0.11558598599841947,4,-0.00960122177697619,2
P48,8,M3,Left_Temporal,wavelet,0,5.847679291838750e-2,-0.12870515905339708,4,-0.25639984348786771,2
P48,8,M3,PFC_Frontal,wavelet,0,-0.20168327712538495,-0.15687954832246595,13,-0.15687954832246595,13
P48,8,M3,Right_Temporal,wavelet,0,1.1508611259097142e0,-1.1626791286081447e-4,4,-0.034877680940479591,2
P48,9,M3,Left_Temporal,wavelet,0,-0.40090002117112128,0.098706193426582184,4,0.19749451693506656,2
P48,9,M3,PFC_Frontal,wavelet,0,-7.549901893384444e-1,9.186260706784691e-3,13,9.186260706784691e-3,13
P48,9,M3,Right_Temporal,wavelet,0,1.0545378288010248,-1.0424248889437231e-2,4,-2.1042381365438803e-2,2
P48,10,M4,Left_Temporal,wavelet,0,-0.11521105003567245,-0.18699443625155632,4,-0.37513857721926119,2
P48,10,M4,PFC_Frontal,wavelet,0,-0.33906240110707014,-0.24199855277033153,13,-0.24199855277033153,13
P48,10,M4,Right_Temporal,wavelet,0,1.0204009119526338,-8.729924406128093e-3,4,-1.7945641187924995e-2,2
P48,11,M5,Left_Temporal,wavelet,0,-0.30484644795098126,-0.23638086734230657,4,-0.47202223381083336,2
P48,11,M5,PFC_Frontal,wavelet,0,-0.62420219666676535,-0.24309668172904381,13,-0.24309668172904381,13
P48,11,M5,Right_Temporal,wavelet,0,0.98329126736162975,-1.1890252886003262e-2,4,-2.349217344514578e-2,2
P48,12,M6,Left_Temporal,wavelet,0,-4.08852591245440033e-1,0.10566405593450966,4,2.11644693936571153e-1,2
P48,12,M6,PFC_Frontal,wavelet,0,-0.68155735100929704,0.13046239407368546,13,0.13046239407368546,13
P48,12,M6,Right_Temporal,wavelet,0,8.787763007454485e-1,-2.52501820287377553e-2,4,-0.034425759977311322,2
P49,1,M5,Left_Temporal,wavelet,0,0.53339362390256384,-0.16010708302382662,4,-0.321526604975506,2
P49,1,M5,PFC_Frontal,wavelet,0,1.05240784363095480e-1,2.7684566727022062e-2,13,2.7684566727022062e-2,13
P49,1,M5,Right_Temporal,wavelet,0,0.1423491035025794,-0.23947041858860688,4,0.061666877070031642,2
P49,2,M3,Left_Temporal,wavelet,0,0.33016840024688965,-0.3238527384960751,4,-0.64887855848324016,2
P49,2,M3,PFC_Frontal,wavelet,0,0.27417423360819593,-1.0766111040006678e-2,13,-1.0766111040006678e-2,13
P49,2,M3,Right_Temporal,wavelet,0,0.96752172972518591,-0.51393434368569513,4,-0.39437474735364841,2
P49,3,M6,Left_Temporal,wavelet,0,-0.29945712423081672,5.919135080257566080e-2,4,1.19149895425818825e-1,2
P49,3,M6,PFC_Frontal,wavelet,0,0.29317822600807703,1.3037168688348018e-2,13,1.3037168688348018e-2,13
P49,3,M6,Right_Temporal,wavelet,0,4.290822962354707e-1,-0.186975852738724,4,-7.931934933246096e-3,2
P49,4,M4,Left_Temporal,wavelet,0,0.11284066178521772,3.841112175830523840e-1,4,0.76787130838329709,2
P49,4,M4,PFC_Frontal,wavelet,0,4.252628314382623680e-1,6.1977688426865429e-2,13,6.1977688426865429e-2,13
P49,4,M4,Right_Temporal,wavelet,0,1.0330910641880818e0,-0.40438725214180127,4,0.06463995635993508,2
P49,5,M3,Left_Temporal,wavelet,0,0.21635917884586611,0.14570397827586773,4,0.29086553061100384,2
P49,5,M3,PFC_Frontal,wavelet,0,0.072885787962775436,-0.073849825228324256,13,-0.073849825228324256,13
P49,5,M3,Right_Temporal,wavelet,0,-0.1516226768030145,0.19693673707406573,4,0.021004356050687741,2
P49,6,M4,Left_Temporal,wavelet,0,0.32025143608064027,-0.053238035083399853,4,-0.10589889059434132,2
P49,6,M4,PFC_Frontal,wavelet,0,-5.2944769486399733e-2,-1.734326461677879e-2,13,-1.734326461677879e-2,13
P49,6,M4,Right_Temporal,wavelet,0,0.43236071459349273,0.2688150157498323,4,-0.0180615088524833,2
P49,7,M5,Left_Temporal,wavelet,0,-0.19468966073075264,0.29203952922282367,4,0.58376017884929166,2
P49,7,M5,PFC_Frontal,wavelet,0,-0.035049480391824692,-4.307654800460345e-2,13,-4.307654800460345e-2,13
P49,7,M5,Right_Temporal,wavelet,0,0.99336697236143645,-0.14934662463421883,4,-0.21905899411383137,2
P49,8,M6,Left_Temporal,wavelet,0,-0.61760532271489565,9.977992078585323e-3,4,0.020285839042317101,2
P49,8,M6,PFC_Frontal,wavelet,0,-0.17703742328823407,-3.1093326924543843e-2,13,-3.1093326924543843e-2,13
P49,8,M6,Right_Temporal,wavelet,0,0.05549628214147978,-0.24042376144863603,4,-0.31770271231346914,2
P49,9,M4,Left_Temporal,wavelet,0,-0.25085080502591917,-5.831863458088821e-2,4,-0.11577019693724616,2
P49,9,M4,PFC_Frontal,wavelet,0,-0.29115538876350655,-1.2718150030786743e-2,13,-1.2718150030786743e-2,13
P49,9,M4,Right_Temporal,wavelet,0,-0.47494653360209482,-0.1611462070508235,4,1.4243127785196355e-2,2
P49,10,M6,Left_Temporal,wavelet,0,0.26569428064588108,-0.46922590272977627,4,-0.93885324505877266,2
P49,10,M6,PFC_Frontal,wavelet,0,-0.33774452409274114,-2.5194606310655286e-2,13,-2.5194606310655286e-2,13
P49,10,M6,Right_Temporal,wavelet,0,-0.58616275325849454,-0.19566720774092092,4,-0.1045298797568623,2
P49,11,M5,Left_Temporal,wavelet,0,-4.35798936673532705e-1,0.045570699137693571,4,9.091175244342330e-2,2
P49,11,M5,PFC_Frontal,wavelet,0,-0.35848802521050122,-3.1042262550529126e-2,13,-3.1042262550529126e-2,13
P49,11,M5,Right_Temporal,wavelet,0,-0.29487446094539727,-0.25701614748233192,4,-0.2546494324646833,2
P49,12,M3,Left_Temporal,wavelet,0,0.13930114000660596,-0.19165160875498977,4,-3.83278320398998433e-1,2
P49,12,M3,PFC_Frontal,wavelet,0,-0.42435303721570855,-0.05487457962496551,13,-0.05487457962496551,13
P49,12,M3,Right_Temporal,wavelet,0,-0.29092630624566845,-0.0703867324010648,4,2.5782990910385054e-2,2
P50,1,M5,Left_Temporal,wavelet,0,1.1618378805451055e-2,5.726977636528350e-2,4,1.13904809332413400e-1,2
P50,1,M5,PFC_Frontal,wavelet,0,0.7521998687665099,-4.5671858502620380e-2,13,-4.5671858502620380e-2,13
P50,1,M5,Right_Temporal,wavelet,0,0.31353004619645969,0.58873629459653976,4,7.291879535166568e-2,2
P50,2,M3,Left_Temporal,wavelet,0,0.19339362503884977,3.3293538407353102e-3,4,7.105075209409471e-3,2
P50,2,M3,PFC_Frontal,wavelet,0,-0.40264154673594527,7.5579792762536041e-3,13,7.5579792762536041e-3,13
P50,2,M3,Right_Temporal,wavelet,0,2.5338201690401809,0.56158250533650766,4,0.06105874255874838,2
P50,3,M6,Left_Temporal,wavelet,0,0.36297460258613112,0.02128982082240876,4,0.042282056780099213,2
P50,3,M6,PFC_Frontal,wavelet,0,1.5906636979065842,0.68471425110593109,13,0.68471425110593109,13
P50,3,M6,Right_Temporal,wavelet,0,2.6561954431591395,-0.2663101336453122,4,4.855152231521337e-2,2
P50,4,M4,Left_Temporal,wavelet,0,0.52805183015234203,-6.1644907620291205e-2,4,-0.12350575841660318,2
P50,4,M4,PFC_Frontal,wavelet,0,3.5869946527307861,0.61188884197197901,13,0.61188884197197901,13
P50,4,M4,Right_Temporal,wavelet,0,2.404413417432614e0,0.09314606259753648,4,0.057211148634736753,2
P50,5,M4,Left_Temporal,wavelet,0,0.039413867690248822,-0.069418548194394553,4,-0.13862677307511628,2
P50,5,M4,PFC_Frontal,wavelet,0,9.4587124659587800e-2,-0.88368488398431855,13,-0.88368488398431855,13
P50,5,M4,Right_Temporal,wavelet,0,2.1996876805371839,-5.7296914341003445e-2,4,-0.11435759887195918,2
P50,6,M6,Left_Temporal,wavelet,0,-0.053328492076390281,-4.912089485750504e-2,4,-9.864150841466638e-2,2
P50,6,M6,PFC_Frontal,wavelet,0,0.42497286889987584,-0.40582381061616368,13,-0.40582381061616368,13
P50,6,M6,Right_Temporal,wavelet,0,2.0645903134775478,-0.031798875525742412,4,-0.063582005138380082,2
P50,7,M5,Left_Temporal,wavelet,0,-0.16093210346833933,-1.0421040201146927e-2,4,-2.1000508974002363e-2,2
P50,7,M5,PFC_Frontal,wavelet,0,-0.50813978537305104,-2.06618084192180113e-1,13,-2.06618084192180113e-1,13
P50,7,M5,Right_Temporal,wavelet,0,1.84618858833375249e0,-4.883883337713696e-2,4,-9.559726087819582e-3,2
P50,8,M3,Left_Temporal,wavelet,0,-2.811239811865677e-2,-0.11193500515984842,4,-0.22462741364135641,2
P50,8,M3,PFC_Frontal,wavelet,0,0.33851498952938702,-0.6546259869734774,13,-0.6546259869734774,13
P50,8,M3,Right_Temporal,wavelet,0,1.4530219401257565,-0.14335668795955336,4,-0.041882755579058913,2
P50,9,M3,Left_Temporal,wavelet,0,-0.26280892806151124,-0.071123928948224793,4,-0.14317948564636729,2
P50,9,M3,PFC_Frontal,wavelet,0,-0.99577304143223699,0.037293394722782272,13,0.037293394722782272,13
P50,9,M3,Right_Temporal,wavelet,0,-2.2588694835555563,-0.64925531177762608,4,-1.86728820313376209e-2,2
P50,10,M4,Left_Temporal,wavelet,0,-0.38366830552299003,0.065858498815189875,4,0.13159894967040348,2
P50,10,M4,PFC_Frontal,wavelet,0,-0.87116879580858975,0.14959426740602774,13,0.14959426740602774,13
P50,10,M4,Right_Temporal,wavelet,0,-4.3036311913706671,-0.53714248056536573,4,-9.853457446247495e-3,2
P50,11,M5,Left_Temporal,wavelet,0,-0.30332481913885984,-1.9256891241379563e-2,4,-0.038820157362581202,2
P50,11,M5,PFC_Frontal,wavelet,0,9.33162513551044032e-2,-0.099722102141472715,13,-0.099722102141472715,13
P50,11,M5,Right_Temporal,wavelet,0,-3.51362919162246,3.847229258708267850e-3,4,-2.22864691474430000e-2,2
P50,12,M6,Left_Temporal,wavelet,0,-0.38036794088615405,-0.081136510457631594,4,-0.16206950439469103,2
P50,12,M6,PFC_Frontal,wavelet,0,-0.74458810232362493,-0.45178838855953474,13,-0.45178838855953474,13
P50,12,M6,Right_Temporal,wavelet,0,-3.854615685257432650e0,-9.9653299758219017e-2,4,-4.46510576225832800e-2,2
P51,1,M4,Left_Temporal,wavelet,0,4.324578379177884e-3,5.3546954146384460e-3,4,1.0759106589801603e-2,2
P51,1,M4,PFC_Frontal,wavelet,0,9.9298350974174057e-2,8.261555702048903e-3,13,8.261555702048903e-3,13
P51,1,M4,Right_Temporal,wavelet,0,2.0751783083542243e-2,1.3930516152957663e-2,4,2.7820710481119883e-2,2
P51,2,M6,Left_Temporal,wavelet,0,2.1388491123033203e-2,3.731677267747834e-3,4,7.121316132922319e-3,2
P51,2,M6,PFC_Frontal,wavelet,0,0.065498288318478551,0.041371381201827671,13,0.041371381201827671,13
P51,2,M6,Right_Temporal,wavelet,0,0.068902372509172083,1.2304195601282698e-2,4,2.44729232363499793e-2,2
P51,3,M5,Left_Temporal,wavelet,0,3.2148753590524755e-2,2.045645364443906e-3,4,3.7730054478745749e-3,2
P51,3,M5,PFC_Frontal,wavelet,0,9.96147683087460032e-2,-2.09857198356758320e-2,13,-2.09857198356758320e-2,13
P51,3,M5,Right_Temporal,wavelet,0,5.294421759486602e-2,-1.3627280488775814e-2,4,-2.7078722668644222e-2,2
P51,4,M3,Left_Temporal,wavelet,0,0.045971626110716132,4.049601813483384e-3,4,7.959034463770812e-3,2
P51,4,M3,PFC_Frontal,wavelet,0,0.022495467085826761,0.14580283927488796,13,0.14580283927488796,13
P51,4,M3,Right_Temporal,wavelet,0,0.026996884883266861,-6.746494631149109e-4,4,-1.629835767850106e-3,2
P51,5,M3,Left_Temporal,wavelet,0,1.55114430741913873e-2,-6.565549821144859e-3,4,-1.3625080718036038e-2,2
P51,5,M3,PFC_Frontal,wavelet,0,-0.12567581930587837,8.833728709692791e-3,13,8.833728709692791e-3,13
P51,5,M3,Right_Temporal,wavelet,0,8.055810173330936e-3,-1.4691477627356403e-4,4,-2.763794016158896e-4,2
P51,6,M4,Left_Temporal,wavelet,0,-2.140935126227402e-3,-8.249293819651405e-3,4,-1.6708483382841011e-2,2
P51,6,M4,PFC_Frontal,wavelet,0,-0.073494278777673006,0.075437172933224425,13,0.075437172933224425,13
P51,6,M4,Right_Temporal,wavelet,0,-3.922991238333579e-3,-2.596746795978832e-3,4,-5.0028526936948668e-3,2
P51,7,M5,Left_Temporal,wavelet,0,-1.3599171670056722e-2,-1.1267549316243122e-3,4,-2.239684462482046e-3,2
P51,7,M5,PFC_Frontal,wavelet,0,-1.2880234581356538e-2,0.056501907653673862,13,0.056501907653673862,13
P51,7,M5,Right_Temporal,wavelet,0,-1.27935445605871561e-2,-1.85039279622636561e-3,4,-3.726705758480358080e-3,2
P51,8,M6,Left_Temporal,wavelet,0,-2.598126156569176e-2,-1.4414526223148142e-3,4,-2.5099691554107667e-3,2
P51,8,M6,PFC_Frontal,wavelet,0,-0.14113512215384813,0.11346992828886056,13,0.11346992828886056,13
P51,8,M6,Right_Temporal,wavelet,0,-2.0816709529027067e-2,-2.6018836909705846e-3,4,-5.110157135293397e-3,2
P51,9,M5,Left_Temporal,wavelet,0,-3.7766909316183525e-2,1.1672346052672518e-3,4,2.141170942894757e-3,2
P51,9,M5,PFC_Frontal,wavelet,0,-0.14351970936271291,3.251839719189645e-2,13,3.251839719189645e-2,13
P51,9,M5,Right_Temporal,wavelet,0,-2.7492684886794174e-2,-1.8067705379549971e-3,4,-3.5852071178816166e-3,2
P51,10,M3,Left_Temporal,wavelet,0,-0.037365269394830022,2.1423804717217443e-4,4,8.174025436769140e-4,2
P51,10,M3,PFC_Frontal,wavelet,0,-0.16451166251187879,0.12677781972302798,13,0.12677781972302798,13
P51,10,M3,Right_Temporal,wavelet,0,-0.035985678546273832,-0.00474637121163909,4,-9.296519650069210e-3,2
P51,11,M6,Left_Temporal,wavelet,0,-3.924913076848484e-2,-1.5320016800823667e-3,4,-3.275330080009588e-3,2
P51,11,M6,PFC_Frontal,wavelet,0,-0.071797620698292125,0.059893002245447802,13,0.059893002245447802,13
P51,11,M6,Right_Temporal,wavelet,0,-0.046359107449523443,-5.3538869541511004e-3,4,-1.0810518939334427e-2,2
P51,12,M4,Left_Temporal,wavelet,0,-4.630977390833119e-2,-1.964180495222235e-3,4,-4.322698359335618e-3,2
P51,12,M4,PFC_Frontal,wavelet,0,-3.399716966009866e-2,1.0879269453276023e-3,13,1.0879269453276023e-3,13
P51,12,M4,Right_Temporal,wavelet,0,-6.350426132659480e-2,-3.831590141919865e-3,4,-7.752361393111921290e-3,2
P52,1,M3,Left_Temporal,wavelet,0,1.8738734771027795e-2,3.427570167071610e-2,4,0.06830950278595635,2
P52,1,M3,PFC_Frontal,wavelet,0,0.74534445187306508,4.3335001745152213e-2,13,4.3335001745152213e-2,13
P52,1,M3,Right_Temporal,wavelet,0,0.053866747118496733,1.012750357734436e-3,4,2.1627718746483390e-3,2
P52,2,M4,Left_Temporal,wavelet,0,0.13180716462020717,2.8884836825762190e-2,4,5.7882563698272284e-2,2
P52,2,M4,PFC_Frontal,wavelet,0,1.0408615513182728,-0.022794323898130311,13,-0.022794323898130311,13
P52,2,M4,Right_Temporal,wavelet,0,5.5961382648310412e-2,-3.2040853387696454e-4,4,-6.305217980253716e-4,2
P52,3,M5,Left_Temporal,wavelet,0,2.318377284134831530e-1,2.15552558379254256e-2,4,4.364101182915447e-2,2
P52,3,M5,PFC_Frontal,wavelet,0,0.90106308085010223,-0.21232710389886392,13,-0.21232710389886392,13
P52,3,M5,Right_Temporal,wavelet,0,0.074729920603838401,6.886593508353481e-3,4,1.3899263697194671e-2,2
P52,4,M6,Left_Temporal,wavelet,0,0.33170402461455128,2.7633432819369806e-2,4,5.583688720335587e-2,2
P52,4,M6,PFC_Frontal,wavelet,0,0.56755173055357144,-0.13226213813467749,13,-0.13226213813467749,13
P52,4,M6,Right_Temporal,wavelet,0,1.7090123701785331e-3,-0.050759540022727673,4,-0.10139011041362424,2
P52,5,M5,Left_Temporal,wavelet,0,0.10692377269042926,-5.7807102905755500e-2,4,-0.1154501712359714,2
P52,5,M5,PFC_Frontal,wavelet,0,3.0641757164135595e-2,-0.1292205896557154,13,-0.1292205896557154,13
P52,5,M5,Right_Temporal,wavelet,0,3.815671118332176e-3,1.902305498302133e-2,4,0.037900819141630321,2
P52,6,M3,Left_Temporal,wavelet,0,-0.035622387113777063,-3.802517885945444e-2,4,-0.076126797969807286,2
P52,6,M3,PFC_Frontal,wavelet,0,0.24969838018340668,-0.31455505516036636,13,-0.31455505516036636,13
P52,6,M3,Right_Temporal,wavelet,0,0.043654588752977223,-6.540343281892897e-3,4,-1.2768475880223915e-2,2
P52,7,M6,Left_Temporal,wavelet,0,-0.083361745933371145,-1.1131860366318466e-2,4,-2.1409663737947742e-2,2
P52,7,M6,PFC_Frontal,wavelet,0,2.21763397103249553e-1,-3.784540639727675840e-1,13,-3.784540639727675840e-1,13
P52,7,M6,Right_Temporal,wavelet,0,5.698235690391128e-2,4.570069127323637e-3,4,9.304950038654467e-3,2
P52,8,M4,Left_Temporal,wavelet,0,-0.13411159591046098,-1.4959628366291962e-2,4,-2.976718176904415680e-2,2
P52,8,M4,PFC_Frontal,wavelet,0,9.944466006964074e-3,-0.34396609977840426,13,-0.34396609977840426,13
P52,8,M4,Right_Temporal,wavelet,0,-3.969903953915384e-2,-3.9913311211042021e-2,4,-7.984913835039595e-2,2
P52,9,M4,Left_Temporal,wavelet,0,-0.20604861420920492,-0.01059863018381119,4,-2.0633971964404763e-2,2
P52,9,M4,PFC_Frontal,wavelet,0,-0.63294363605530723,-0.21773239455869861,13,-0.21773239455869861,13
P52,9,M4,Right_Temporal,wavelet,0,0.062966605436190065,2.1170423707037870e-2,4,4.2196260776082972e-2,2
P52,10,M6,Left_Temporal,wavelet,0,-2.48676317484452720e-1,-1.3220209149363834e-2,4,-2.6481543250459067e-2,2
P52,10,M6,PFC_Frontal,wavelet,0,-0.46212784678144969,-0.22132856878929827,13,-0.22132856878929827,13
P52,10,M6,Right_Temporal,wavelet,0,-4.0028787428603452e-2,-0.01780536439569165,4,-3.530953385045177e-2,2
P52,11,M5,Left_Temporal,wavelet,0,-0.29114114456353768,-0.010292317348910391,4,-2.0469112203779110e-2,2
P52,11,M5,PFC_Frontal,wavelet,0,-7.483444631447373e-1,-0.27400507747922126,13,-0.27400507747922126,13
P52,11,M5,Right_Temporal,wavelet,0,4.3448654794058469e-2,1.0241531800616502e-2,4,2.0604992729560206e-2,2
P52,12,M3,Left_Temporal,wavelet,0,-3.64057489244667616e-1,-1.9216135682506235e-2,4,-3.819655469962137e-2,2
P52,12,M3,PFC_Frontal,wavelet,0,-0.7747574408511253,5.6055027420006309e-2,13,5.6055027420006309e-2,13
P52,12,M3,Right_Temporal,wavelet,0,-9.398543763216227e-3,-1.5187613393928763e-2,4,-3.024653578730504e-2,2
P53,1,M4,Left_Temporal,wavelet,0,0.12111594122497782,0.066004092454462621,4,0.1319576568156651,2
P53,1,M4,PFC_Frontal,wavelet,0,1.0820165779260331,0.27632046684028572,13,0.27632046684028572,13
P53,1,M4,Right_Temporal,wavelet,0,0.56141335954051941,8.046714209062983e-2,2,8.046714209062983e-2,2
P53,2,M6,Left_Temporal,wavelet,0,-2.314604778498692e-2,-1.00643956929424120e-1,4,-0.20100132799844439,2
P53,2,M6,PFC_Frontal,wavelet,0,8.894342834422767e-1,-2.27784885337142128e-1,13,-2.27784885337142128e-1,13
P53,2,M6,Right_Temporal,wavelet,0,1.4699907109945924,7.478803439775600e-3,2,7.478803439775600e-3,2
P53,3,M5,Left_Temporal,wavelet,0,0.14325741854907539,0.20635167836581353,4,0.41225135797990575,2
P53,3,M5,PFC_Frontal,wavelet,0,0.76047854501281553,-0.39611493654583718,13,-0.39611493654583718,13
P53,3,M5,Right_Temporal,wavelet,0,1.1083840732495347,-0.25342798575424613,2,-0.25342798575424613,2
P53,4,M3,Left_Temporal,wavelet,0,0.66275944476932414,3.0338766025459915e-2,4,6.1725691351149884e-2,2
P53,4,M3,PFC_Frontal,wavelet,0,1.037021298372786,-0.45240509720705624,13,-0.45240509720705624,13
P53,4,M3,Right_Temporal,wavelet,0,1.2950865146052783,-0.36816608034843801,2,-0.36816608034843801,2
P53,5,M3,Left_Temporal,wavelet,0,0.28653539063171973,-0.45768345829328888,4,-9.142245812358595e-1,2
P53,5,M3,PFC_Frontal,wavelet,0,-0.30679375374220874,-0.17408501830546275,13,-0.17408501830546275,13
P53,5,M3,Right_Temporal,wavelet,0,0.22750623134406753,-0.28791003433739903,2,-0.28791003433739903,2
P53,6,M4,Left_Temporal,wavelet,0,-0.1355328411481336,-0.1273197810689658,4,-0.25393907570715124,2
P53,6,M4,PFC_Frontal,wavelet,0,-0.35077897480014403,-0.54163797075723852,13,-0.54163797075723852,13
P53,6,M4,Right_Temporal,wavelet,0,1.702419656587569e-1,-0.50147488924410621,2,-0.50147488924410621,2
P53,7,M5,Left_Temporal,wavelet,0,-0.1197458724404562,7.087700826660523e-2,4,0.14295823696177873,2
P53,7,M5,PFC_Frontal,wavelet,0,-0.54481353309989278,-0.094824846277102082,13,-0.094824846277102082,13
P53,7,M5,Right_Temporal,wavelet,0,-0.7543410714260983,-0.078628265827877575,2,-0.078628265827877575,2
P53,8,M6,Left_Temporal,wavelet,0,-0.14221275761797786,-3.0192599902833675e-2,4,-5.932223120258814e-2,2
P53,8,M6,PFC_Frontal,wavelet,0,-0.22905923358464828,-0.1271300672278548,13,-0.1271300672278548,13
P53,8,M6,Right_Temporal,wavelet,0,-0.6216289567432598,2.6464824309489691e-2,2,2.6464824309489691e-2,2
P53,9,M5,Left_Temporal,wavelet,0,-0.54318763044512053,1.4137407110245242e-1,4,0.28391217365713228,2
P53,9,M5,PFC_Frontal,wavelet,0,-0.27515381109464876,-0.19932668740925549,13,-0.19932668740925549,13
P53,9,M5,Right_Temporal,wavelet,0,-0.62336655575523769,-0.1636208551787455,2,-0.1636208551787455,2
P53,10,M3,Left_Temporal,wavelet,0,-3.93057354238995552e-1,0.054085953608194702,4,1.08012619098847881e-1,2
P53,10,M3,PFC_Frontal,wavelet,0,1.10707452078586281e-1,-0.35058183766148521,13,-0.35058183766148521,13
P53,10,M3,Right_Temporal,wavelet,0,-0.95867001599732915,7.991742094575269e-2,2,7.991742094575269e-2,2
P53,11,M6,Left_Temporal,wavelet,0,-0.29959105904983513,7.641184135977819e-2,4,0.15251044602283087,2
P53,11,M6,PFC_Frontal,wavelet,0,3.9546809338536508e-2,0.26404329316903952,13,0.26404329316903952,13
P53,11,M6,Right_Temporal,wavelet,0,-0.70724318803709707,0.19276354512734067,2,0.19276354512734067,2
P53,12,M4,Left_Temporal,wavelet,0,-0.32016411631880048,7.454395682919029e-3,4,1.3582454588662723e-2,2
P53,12,M4,PFC_Frontal,wavelet,0,-0.61644249965069353,0.25429450368619944,13,0.25429450368619944,13
P53,12,M4,Right_Temporal,wavelet,0,-1.2434723638256184,-0.23434097374761956,2,-0.23434097374761956,2
P54,1,M3,Left_Temporal,wavelet,0,7.31624090628398272e-3,3.939720221125811e-2,4,0.078263281642594842,2
P54,1,M3,PFC_Frontal,wavelet,0,4.555739528838527680e-1,-0.07603736535215086,13,-0.07603736535215086,13
P54,1,M3,Right_Temporal,wavelet,0,-0.53475650935648045,1.5939227664964922e-2,4,0.039577860769734782,2
P54,2,M4,Left_Temporal,wavelet,0,0.12898136099746421,0.02545513298900642,4,0.050671185002068381,2
P54,2,M4,PFC_Frontal,wavelet,0,0.48667700537459135,-0.1237583985889823,13,-0.1237583985889823,13
P54,2,M4,Right_Temporal,wavelet,0,-0.76626999086961278,-5.5938067160230652e-2,4,2.3985467256275710e-2,2
P54,3,M5,Left_Temporal,wavelet,0,2.25432590309304368e-1,0.02290043579986669,4,0.046200901832543252,2
P54,3,M5,PFC_Frontal,wavelet,0,0.3144199080975858,-7.710755414811793e-2,13,-7.710755414811793e-2,13
P54,3,M5,Right_Temporal,wavelet,0,0.6689977305703616,0.67046617868124758,4,1.28475183188889464e-2,2
P54,4,M6,Left_Temporal,wavelet,0,0.32680372117916429,2.8709845068576075e-2,4,5.7567232045104165e-2,2
P54,4,M6,PFC_Frontal,wavelet,0,4.5271989015857781e-2,-0.16021032215491202,13,-0.16021032215491202,13
P54,4,M6,Right_Temporal,wavelet,0,0.88916489788077824,-0.63490804725425654,4,2.6537644565523931e-2,2
P54,5,M5,Left_Temporal,wavelet,0,0.10238383327358357,-5.878148086357997e-2,4,-0.11741232440085209,2
P54,5,M5,PFC_Frontal,wavelet,0,-1.19422988954598665e-1,0.53414110431213635,13,0.53414110431213635,13
P54,5,M5,Right_Temporal,wavelet,0,-0.2909732699981592,0.296151488671484,4,-0.028694160736382951,2
P54,6,M3,Left_Temporal,wavelet,0,-0.03073748508550609,-3.428382073663304e-2,4,-0.067930996171590971,2
P54,6,M3,PFC_Frontal,wavelet,0,-0.29776652989810498,0.0062723701563018701,13,0.0062723701563018701,13
P54,6,M3,Right_Temporal,wavelet,0,-1.5255304875284118e-1,6.943074889493263e-2,4,-3.2552434230414230e-2,2
