subject_id,channel_index,chromophore,hrf_peak_s,beta_main,beta_comfort,beta_richness
P19,9,HbO,5,-0.00377909625606919,-0.001692402774684276,-0.021311760292564888
P19,9,HbR,5,0.0010094744883991284,9.556673305877673e-5,0.005288109064361772
P19,10,HbO,5,-0.0032763226176903046,-0.0052600704736418535,-0.023147272745215445
P19,10,HbR,5,8.585826224101102e-4,-0.0017062525684785998,0.00599968412040256
P19,11,HbO,5,-0.0023012233961161557,-0.005529256181635719,-0.015653050692682
P19,11,HbR,5,5.125333048469676e-4,-1.3310360918630522e-5,0.006292912690039951
P19,12,HbO,5,-0.003162099479402706,-0.0025419355714087597,-0.017223119370426445
P19,12,HbR,5,5.454772157653269e-4,-0.0020732555286500304,0.011125073252377332
P19,14,HbO,5,7.965398696130028e-5,0.0019056305844849274,-0.006829780883746512
P19,14,HbR,5,5.458429411417193e-4,-7.049702977107136e-4,0.010104306958365344
P19,15,HbO,5,5.858941483093744e-4,0.0029410787480892765,-0.005855743916135058
P19,15,HbR,5,3.0043532651898095e-4,-0.001095334654395665,0.017321588480769045
P19,18,HbO,5,3.6941567774832746e-6,2.1882609118037174e-6,3.979148313188239e-6
P19,18,HbR,5,1.8791492298404768e-7,-1.5837030915847474e-6,-3.654741865258809e-6
P19,19,HbO,5,3.1154083355536746e-6,-1.1547984662846074e-6,5.687682453819672e-6
P19,19,HbR,5,1.4904668923203383e-6,2.773443969498517e-6,2.226679401471678e-6
P19,1,HbO,8,-0.001631193299181468,0.0034608984456669448,-0.0068801121822862805
P19,2,HbO,8,-0.005607341022337558,-0.0019004126576166582,-0.011014159572758702
P19,3,HbO,8,-0.003120351644474679,0.0018279399650572717,0.004346303538018711
P19,4,HbO,8,-0.0023313368772656198,-6.081126168083391e-4,-0.004210990384903942
P19,5,HbO,8,-4.253942035864842e-4,1.1486044601358134e-4,-0.0020982409430227995
P19,7,HbO,8,-6.951422797382528e-4,-1.4117260522840684e-4,-0.0035684530124257003
P19,8,HbO,8,-0.002652129672974868,-0.0014832266318057792,-0.010035357355279733
P19,9,HbO,8,-0.0033776071233169135,-0.0013067570205762473,-0.01616645061333976
P19,10,HbO,8,-0.0035063107167952975,-0.0033739079485651095,-0.017804429761033344
P19,11,HbO,8,-0.0024974248279083346,-0.003400886702049258,-0.008570813606275903
P19,12,HbO,8,-0.002649565358986976,-0.0020044242418138128,-0.007708858236984404
P19,14,HbO,8,-1.426740124865081e-5,0.001885640315812523,0.0019156290300375545
P19,15,HbO,8,1.7647304021587497e-4,0.002895778481157753,0.0036725441443164223
P19,18,HbO,8,3.34847098543001e-6,1.9136978300897943e-6,-5.1097134803860896e-8
P19,19,HbO,8,2.7679444034809928e-6,-4.2471539588332935e-7,3.307534593889947e-6
P19,1,HbO,11,-0.0016239528611175266,0.0026196637875978215,4.292658711687732e-4
P19,2,HbO,11,-0.00530391340659717,-0.0026167489498330624,-0.0066699967834121295
P19,3,HbO,11,-0.0030619596687077016,0.0011561979735848161,0.0076403046724938225
P19,4,HbO,11,-0.0021728397405540046,-8.917620477582468e-4,-0.0036605239792571187
P19,5,HbO,11,-4.432933895665599e-4,5.934220713962094e-5,-0.00164539148054509
P19,7,HbO,11,-6.05347874752776e-4,-2.4670791956774984e-4,-0.002793415317162281
P19,8,HbO,11,-0.002128053385200618,-0.0014881667416771537,-0.007798686567804414
P19,9,HbO,11,-0.002800482472574918,-0.0010987320554771897,-0.011535718239399162
P19,10,HbO,11,-0.0036146254228052277,-0.0019644372019027895,-0.012368768023624915
P19,11,HbO,11,-0.002610256848504885,-0.0017816553021709044,-0.0027072923207540427
P19,12,HbO,11,-0.0022284877267315963,-0.0013762408573449825,1.1148615256512707e-4
P19,14,HbO,11,-9.160507827442092e-5,0.001942079874465888,0.00914544784381511
P19,15,HbO,11,-2.1097755475254004e-4,0.0028386878446670775,0.011488132356324099
P19,18,HbO,11,2.81655980556796e-6,1.4737619234931572e-6,-3.4233863113635276e-6
P19,19,HbO,11,2.487495338243951e-6,-4.942737033419168e-7,8.441676692223559e-7
P19,1,HbO,14,-0.0015047609432038802,0.0016870390328716039,0.006685124982793018
P19,2,HbO,14,-0.004660567828026534,-0.0030362678204752577,-0.0028518710042948372
P19,3,HbO,14,-0.002760477684301379,3.6899452898018765e-4,0.0095609730383708
P19,4,HbO,14,-0.0018817566413326461,-0.0011272635020565525,-0.0032001597397623904
P19,5,HbO,14,-4.298287876827055e-4,-1.223251045519449e-5,-0.0012419792277111956
P19,7,HbO,14,-4.896874697134693e-4,-2.9339205786740706e-4,-0.0020140624562006524
P19,8,HbO,14,-0.0015050706145576063,-0.0013429536372643615,-0.00541690926271925
P19,9,HbO,14,-0.0020844830502490174,-7.000042735139686e-4,-0.00695164601835584
P19,10,HbO,14,-0.003508750909370383,-8.228003663984994e-4,-0.0068403693795079466
P19,11,HbO,14,-0.0025877735551442377,-4.942857894888342e-4,0.002159545851337073
P19,12,HbO,14,-0.001861495762111706,-6.864922453808161e-4,0.0065524549884657
P19,14,HbO,14,-2.1952052617197888e-4,0.0019417052497225902,0.014825603993330494
P19,15,HbO,14,-6.22262622540608e-4,0.0026525464688944207,0.01753790294574018
P19,18,HbO,14,2.093746125962486e-6,8.679983742697377e-7,-5.2884941062822905e-6
P19,19,HbO,14,2.0985983371591845e-6,-1.6454935046033612e-6,-3.4530694075019927e-7
P19,1,HbO,17,-0.001347344493562437,9.634113183114207e-4,0.01134174355109685
P19,2,HbO,17,-0.0037189615132485363,-0.0026542883105976412,-1.4651360696127497e-4
P19,3,HbO,17,-0.002285160661467367,-9.224922731929597e-5,0.009765085435716657
P19,4,HbO,17,-0.0014697180574904161,-0.0011307043310689654,-0.0029632501076063866
P19,5,HbO,17,-3.788003306936113e-4,-4.978943870763864e-5,-8.929904758530412e-4
P19,7,HbO,17,-3.592608512478329e-4,-2.37332960972711e-4,-0.0012428483715592757
P19,8,HbO,17,-8.697968658049011e-4,-8.870815045344591e-4,-0.0030511168776650704
P19,9,HbO,17,-0.0013802303246194024,1.3842806226849053e-4,-0.002779007570129584
P19,10,HbO,17,-0.0031919042008334217,3.6317711506166295e-4,-0.0019970213175046843
P19,11,HbO,17,-0.0024212005410887915,7.589000410176557e-4,0.005668792534627545
P19,12,HbO,17,-0.001555677175571942,1.2229142210073144e-4,0.011181906982637407
P19,14,HbO,17,-4.504188905771284e-4,0.0018909159145219581,0.018469377774911214
P19,15,HbO,17,-0.0010740084268634309,0.0024057311495406385,0.02146231937455557
P19,18,HbO,17,1.2752637680024873e-6,1.1232633187770919e-7,-4.891239967372259e-6
P19,19,HbO,17,1.564202589067304e-6,-3.3528257476148055e-6,3.7807458046152685e-7
P01,1,HbO,5,-0.0035645551545344374,-0.009881803649974374,9.172350960135516e-4
P01,1,HbR,5,0.0011880117498305495,0.003725962031549872,-0.0013007776834960032
P01,2,HbO,5,-0.0028427566280415,-0.004070416562624361,0.0038741995981947394
P01,2,HbR,5,4.1736402088821486e-4,0.0012041619299768935,-8.210380953483093e-4
P01,3,HbO,5,-0.002843026727302959,-0.01704196104800437,-1.72127313754508e-4
P01,3,HbR,5,7.85669428838291e-4,0.004911602539637264,-8.464924128593966e-4
P01,4,HbO,5,-8.230976603762303e-4,-0.0025302732999137687,0.00483320375575867
P01,4,HbR,5,-9.363912526556218e-4,0.0014754827526209473,-0.0013709527942897329
P01,5,HbO,5,-9.921491483302223e-4,-0.008048097427297077,0.00699565576781187
P01,5,HbR,5,-0.0015603742978995332,0.00233674697621161,-0.0027875098479944477
P01,7,HbO,5,-0.005935416567928049,-0.0031537748868931017,0.0021559796763086303
P01,7,HbR,5,-6.118391378626337e-4,0.0033331960125249295,-1.8102541952373655e-4
P01,8,HbO,5,-0.006553078355980873,0.005883430813803022,0.0015448422851320632
P01,8,HbR,5,2.949881521565632e-4,0.0017599825436495004,7.86439651060291e-4
P01,9,HbO,5,-0.008225019551318612,-0.002169605758665836,0.0011315125877136999
P01,9,HbR,5,4.912654781426792e-4,0.002916421907567064,-0.001332744274905187
P01,10,HbO,5,-0.003144295046245662,-0.005123707395733181,0.0020885948027645714
P01,10,HbR,5,-8.083816525467192e-4,-1.5791479474032668e-4,-0.0014570142422030107
P01,11,HbO,5,-0.0043572280181753695,-2.617765112888493e-4,-1.3796413995973423e-4
P01,11,HbR,5,-2.700147735765624e-4,0.001116466546487005,3.5318304035354337e-5
P01,12,HbO,5,-0.007709908189461365,-3.460026979985125e-4,-0.002884501842095034
P01,12,HbR,5,3.206987162366601e-4,5.157989981181617e-4,0.0012791750434486154
P01,14,HbO,5,-0.0012256490497362202,-0.01036803679128989,0.0011914614201779695
P01,14,HbR,5,-6.50654720570372e-4,0.0017973591436014082,-0.0018688697597316734
P01,15,HbO,5,-0.0014285214209182055,-0.00942369199623394,0.0026307308011432893
P01,15,HbR,5,-1.9967109352904083e-4,0.0019881186859527665,-0.0015067796726855476
P01,16,HbO,5,-6.435618965335006e-5,-1.6311698614241617e-4,-2.2208300341921671e-4
P01,16,HbR,5,-4.120486616429546e-5,-3.958682760453941e-5,-5.831516118134325e-5
P01,17,HbO,5,-5.1869372916259254e-5,-1.1249490940930906e-4,-2.060120516997892e-4
P01,17,HbR,5,-5.7799347684141135e-5,-1.2218458457201117e-5,-7.072620105753252e-5
P01,18,HbO,5,-1.8220597027624106e-6,-6.21958151154093e-7,-2.6179818076333176e-6
P01,18,HbR,5,2.226993868939755e-6,-8.346991738185191e-7,2.3595379034836228e-6
P01,19,HbO,5,-3.8576996266023095e-6,-5.675997759708758e-6,-2.246393992786084e-8
P01,19,HbR,5,-4.6040230585244085e-7,9.041459163296765e-7,-1.6103886432893198e-7
P01,20,HbO,5,-0.0013949041000600577,2.76044304664746e-4,-6.08909584724964e-4
P01,20,HbR,5,-6.909417644715611e-4,1.2737049821160814e-4,-2.922940872525748e-4
P01,21,HbO,5,-0.0013520575855852238,2.7579745416660606e-4,-5.639930391969696e-4
P01,21,HbR,5,-6.74755863811781e-4,1.3143499989884966e-4,-2.8898951008852526e-4
P01,22,HbO,5,0.002470831075843381,-6.403890653019077e-4,9.469108460220454e-4
P01,22,HbR,5,-9.111756110473751e-4,3.9674440175422416e-4,-9.663254452904439e-4
P01,23,HbO,5,-8.640029879204904e-4,-9.333518415837344e-4,-4.229672054875645e-4
P01,23,HbR,5,4.146935768415336e-5,1.3544844119289115e-4,-8.92878294162574e-5
P01,1,HbO,8,-0.0038347083092171086,-0.009451568395945902,-8.239961169581025e-4
P01,2,HbO,8,-0.003719313880551495,-0.003743995176710922,0.0025103750784047103
P01,3,HbO,8,-0.003850435736480194,-0.014145039810926848,-0.002075160703285382
P01,4,HbO,8,-0.002640967327359037,-0.0018043926032280146,0.0031555354034067218
P01,5,HbO,8,-0.005060088419917248,-0.005791912938321621,0.003063894826122365
P01,7,HbO,8,-0.007556689988586391,-0.001573088757340217,5.7120141589943677e-5
P01,8,HbO,8,-0.008113505121209444,0.008378946278175434,-2.9640610305715985e-4
P01,9,HbO,8,-0.010485758225747845,-3.907965200737197e-4,-8.952985611019579e-4
P01,10,HbO,8,-0.0047317490204916235,-0.0046994921861372475,3.0113995899095573e-4
P01,11,HbO,8,-0.004911241350826999,-2.4737551241468646e-4,-8.683909180460303e-4
P01,12,HbO,8,-0.009541998948265455,-4.352615178823246e-4,-0.0031788314439697564
P01,14,HbO,8,-0.002349254403061332,-0.010634238537374245,2.0362036409757867e-4
P01,15,HbO,8,-0.0039659098857116725,-0.009218092615790624,4.994338192722554e-4
P01,16,HbO,8,-3.736296530731435e-5,-8.103137005630517e-5,-1.424849988821184e-4
P01,17,HbO,8,-3.30752628767685e-5,-5.74682975461573e-5,-1.5707628390920693e-4
P01,18,HbO,8,-7.96868909525771e-8,-2.2421952263643485e-7,-1.4689382243594494e-7
P01,19,HbO,8,-2.8323954339264626e-6,-3.3403414648445305e-6,-2.590042719151301e-7
P01,20,HbO,8,-0.0011314318467777922,2.4237879198678856e-4,-4.406236290832498e-4
P01,21,HbO,8,-0.0010958962248162406,2.2196323382637028e-4,-4.0410657798633056e-4
P01,22,HbO,8,8.259662439138224e-4,-0.001357462556553337,-3.310863614811913e-4
P01,23,HbO,8,-0.0015934682633658476,-8.69376628091849e-4,-6.921815120867971e-4
P01,1,HbO,11,-0.004225819162035929,-0.008710915836306204,-0.001928192137152626
P01,2,HbO,11,-0.004410810644257383,-0.003833768306363533,0.0014505756765572295
P01,3,HbO,11,-0.004788211373613338,-0.011289771222279903,-0.0032027423610973133
P01,4,HbO,11,-0.004033035950350057,-0.0016391485341953527,0.0018415880450999508
P01,5,HbO,11,-0.008267789833274544,-0.004843054864432242,5.479210606544317e-4
P01,7,HbO,11,-0.00870546945484355,-0.0010887013744649101,-0.0010907765429625633
P01,8,HbO,11,-0.009012583184793161,0.009134928190896717,-0.001575583882811799
P01,9,HbO,11,-0.011861911073304112,4.091398915637123e-5,-0.002307635843811234
P01,10,HbO,11,-0.006112727294773936,-0.005398682942030713,-6.967487625510014e-4
P01,11,HbO,11,-0.00535925811248132,-8.522071009844281e-4,-0.0012690206570531329
P01,12,HbO,11,-0.011135833381754369,-0.0013067532557148296,-0.002798253112709565
P01,14,HbO,11,-0.0032494066987311253,-0.010837989134653295,-5.550786653740007e-4
P01,15,HbO,11,-0.00593424025526208,-0.00995281102361144,-0.0013101055720956536
P01,16,HbO,11,-1.7020486500273463e-5,-3.743340194511602e-5,-8.503904132353617e-5
P01,17,HbO,11,-2.1636468288445375e-5,-2.3148980618649934e-5,-1.1528899455771419e-4
P01,18,HbO,11,6.715126748716875e-7,-1.3820047606533364e-6,8.502423331545684e-7
P01,19,HbO,11,-2.130790340269316e-6,-1.9826800366051793e-6,-1.2312920959250904e-6
P01,20,HbO,11,-9.194112182200625e-4,2.309837111028916e-4,-3.1057156918738314e-4
P01,21,HbO,11,-8.876139366372597e-4,1.998765823264146e-4,-2.781404581940372e-4
P01,22,HbO,11,-3.6704395226278377e-4,-0.002472724528854309,-0.0011671494455748703
P01,23,HbO,11,-0.002012709045824476,-0.0013894536294468958,-7.847663335663475e-4
P01,1,HbO,14,-0.004539698473786927,-0.007133554519373352,-0.0024721633014102764
P01,2,HbO,14,-0.004929905952679838,-0.003920086254110591,5.089209117232903e-4
P01,3,HbO,14,-0.005448325264505859,-0.007932223415089477,-0.0035469996608661833
P01,4,HbO,14,-0.0050757440282067166,-0.0017210385478899437,7.313076577767067e-4
P01,5,HbO,14,-0.010809070669432996,-0.004205040262265979,-7.966198668402592e-4
P01,7,HbO,14,-0.009495658117475155,-8.49021101909916e-4,-0.001486225947233293
P01,8,HbO,14,-0.009573771066019343,0.008702971465457291,-0.002329862625189778
P01,9,HbO,14,-0.012695366454289474,-2.3294904337412445e-4,-0.0031688605469944267
P01,10,HbO,14,-0.007385264060350089,-0.006641785313289454,-0.0012966777678281164
P01,11,HbO,14,-0.005697211297583827,-0.0018071949872488498,-0.0014997377872379308
P01,12,HbO,14,-0.012295816714762623,-0.0025777769981673152,-0.0021400946571463564
P01,14,HbO,14,-0.003961618417087776,-0.010348895035848,-0.0011574588261576934
P01,15,HbO,14,-0.007488313827940505,-0.010324912036434288,-0.002919242814871352
P01,16,HbO,14,-8.798892767110931e-8,-1.3322247257358763e-5,-4.3831411463639854e-5
P01,17,HbO,14,-1.3803763516556892e-5,-3.204434236251521e-6,-7.538438117139488e-5
P01,18,HbO,14,5.987304223668287e-7,-3.5205193059047168e-6,7.56120445689615e-8
P01,19,HbO,14,-1.7818490073130738e-6,-2.096633326561511e-6,-2.460618872981269e-6
P01,20,HbO,14,-7.111219297117128e-4,2.415391428493e-4,-1.8383803212419227e-4
P01,21,HbO,14,-6.822308857654787e-4,2.0312472066100193e-4,-1.565272601648157e-4
P01,22,HbO,14,-0.0014247579901154037,-0.0031913887441473235,-0.0015238293656299334
P01,23,HbO,14,-0.0024027414668351403,-0.0020085555822964775,-7.117983590500848e-4
P01,1,HbO,17,-0.004574939256348305,-0.004736232865548204,-0.0024748269576840543
P01,2,HbO,17,-0.005210734530235991,-0.0037479792694465747,-4.150584047348645e-4
P01,3,HbO,17,-0.005657592344858179,-0.004164936043774787,-0.003201907322774106
P01,4,HbO,17,-0.005756174744037946,-0.001793420533202754,-2.7937041831706396e-4
P01,5,HbO,17,-0.012636032235381891,-0.0033494837894118383,-0.0016931374751424568
P01,7,HbO,17,-0.009865298880513778,-5.392264220582801e-4,-0.0016024081783260996
P01,8,HbO,17,-0.009820429275755056,0.007467609853096924,-0.0028858207783539484
P01,9,HbO,17,-0.013037680156040891,-7.140253369687357e-4,-0.0037841762461796936
P01,10,HbO,17,-0.00837248410254177,-0.007678183141254326,-0.0018284394826279674
P01,11,HbO,17,-0.005847060588214615,-0.0027448802920559674,-0.0017272442035921075
P01,12,HbO,17,-0.01276601778752602,-0.003828670076788386,-0.0016064624819835268
P01,14,HbO,17,-0.004406967581844175,-0.008985180606187686,-0.0015944772208160427
P01,15,HbO,17,-0.008579993292156312,-0.00958903511842339,-0.004264089546815324
P01,16,HbO,17,1.2967947788700897e-5,5.451570214859384e-6,-1.1192200694989699e-5
P01,17,HbO,17,-8.046753687522522e-6,6.484438370837376e-6,-3.8565062783437636e-5
P01,18,HbO,17,2.2257658486308263e-7,-5.080679445482839e-6,-1.3230406773031952e-6
P01,19,HbO,17,-1.6617396278793153e-6,-2.928736141876203e-6,-3.1970406382554493e-6
P01,20,HbO,17,-4.965882032208634e-4,2.7010269901469133e-4,-5.2787864422704635e-5
P01,21,HbO,17,-4.712037489211458e-4,2.2502091376656657e-4,-3.416544357758605e-5
P01,22,HbO,17,-0.002394120057414688,-0.003219294037009675,-0.001622149248550216
P01,23,HbO,17,-0.002787199169609685,-0.0024118246513187493,-6.642147371116873e-4
P65,1,HbO,5,-7.675658147969985e-4,0.0013086741974491145,0.004890916409472008
P65,1,HbR,5,-9.909791338432402e-5,-2.7841914669056786e-4,-0.001525303713189644
P65,2,HbO,5,-0.0012358710279139016,-4.3337145414914586e-4,0.007036159512618035
P65,2,HbR,5,1.6446249204670645e-4,1.749931534777756e-4,-0.00219186669124015
P65,3,HbO,5,0.0014056856055922517,0.002173416329546883,0.00705129774670404
P65,3,HbR,5,-9.88172664848869e-4,-8.857805958223326e-4,-0.0026613428790448917
P65,4,HbO,5,-2.817975806842778e-4,-5.056666311901233e-6,9.074721771790544e-4
P65,4,HbR,5,1.882341146596381e-5,7.266255804037303e-6,-4.2309787310226425e-4
P65,5,HbO,5,-0.002554901418724959,-0.00372988046802025,0.01751089195985684
P65,5,HbR,5,-4.1225939773403163e-4,4.355152175017948e-5,-0.0019472359123039458
P65,7,HbO,5,-5.490251436979802e-4,-7.218158984271163e-4,0.0021974822305405265
P65,7,HbR,5,5.63238244758316e-5,1.4692026027750938e-4,-8.273261916235329e-4
P65,8,HbO,5,-4.5057386669555064e-5,1.4542087221803314e-5,-2.5577713815603284e-4
P65,8,HbR,5,-2.9534660117677624e-5,-6.421426723407049e-6,-1.7859965807394746e-4
P65,9,HbO,5,-1.7635488038059613e-4,-1.6884785088089397e-4,4.686376167197039e-5
P65,9,HbR,5,5.143891604194883e-6,1.0478089465535843e-4,-3.420888072042664e-4
P65,10,HbO,5,-0.0010897833193173393,-2.2988759304466192e-4,0.0038178746386448147
P65,10,HbR,5,-1.369138416142838e-5,5.26586117314545e-5,-7.30569398365575e-4
P65,11,HbO,5,-6.100312010624628e-5,4.776727707607045e-5,-5.581093847660297e-5
P65,11,HbR,5,-2.1744494494865652e-5,-1.8783629737379894e-5,-1.998683006476337e-4
P65,12,HbO,5,-0.0018937022053169437,-3.350612585206463e-5,0.006214473827167485
P65,12,HbR,5,-3.843409119575557e-5,9.318539239792356e-5,-0.0020788181246364714
P65,14,HbO,5,-0.003960434087268163,0.001264959719970583,0.003350274450661069
P65,14,HbR,5,1.937052304959867e-4,-0.0014295959531804149,2.108699053549821e-4
P65,15,HbO,5,-2.9352639335864677e-4,7.343860501535827e-5,-2.8221195519103494e-5
P65,15,HbR,5,6.9461212511564305e-6,-6.478663430851268e-5,-1.3523876119863286e-4
P65,16,HbO,5,-9.0597972775926e-5,-2.568292321330328e-6,-3.43839502015629e-4
P65,16,HbR,5,-3.634135294434716e-5,4.241544118274899e-6,-2.5682314213734274e-4
P65,17,HbO,5,-1.0046021136798764e-4,-9.90403087712034e-6,-4.7005117963266674e-4
P65,17,HbR,5,-3.6334393101310856e-5,3.362805951369341e-5,-2.4323214093003825e-4
P65,18,HbO,5,3.34781598368982e-6,1.393258692205221e-6,2.7805308471217844e-5
P65,18,HbR,5,8.952699429597299e-7,-6.953767591164237e-7,3.7808116276981244e-6
P65,19,HbO,5,1.8242802173195688e-6,-6.478417850386379e-6,1.3555059861319924e-5
P65,19,HbR,5,1.3936642173360938e-6,2.8983197753135853e-6,1.698489224760762e-5
P65,20,HbO,5,-1.1509235679518292e-6,-3.6511794310590093e-6,3.3150483665581777e-6
P65,20,HbR,5,5.958500807354752e-7,1.4684834921689486e-6,-2.8011551594522568e-6
P65,21,HbO,5,-1.0374739765268476e-6,-1.454413014148247e-6,-2.295371731440573e-6
P65,21,HbR,5,-3.53127308601811e-7,-1.5609988747797755e-6,-1.4253270287150765e-7
P65,22,HbO,5,-1.1307511562291418e-4,-2.367231337938124e-6,-3.359412966850552e-4
P65,22,HbR,5,-3.3741569072703404e-5,3.2666133355301155e-5,-1.94948487234911e-4
P65,23,HbO,5,-8.669357421465523e-5,-2.609896348179081e-5,-3.4480276073122645e-4
P65,23,HbR,5,-4.2841191230233646e-5,4.467477526660624e-6,-2.575028549356753e-4
P65,1,HbO,8,-9.183599458715255e-4,4.730203256786775e-4,0.0035155746798817343
P65,2,HbO,8,-0.0011824226569189507,-0.0010754592389820826,0.00521890642568787
P65,3,HbO,8,5.55366825993865e-4,0.0011382017418739864,0.003789393603657563
P65,4,HbO,8,-2.7069431230041695e-4,-2.1460436626254036e-4,6.108824161512432e-4
P65,5,HbO,8,-0.003465675609521805,-0.004411801834411415,0.011465383470909394
P65,7,HbO,8,-6.249926761402552e-4,-8.132195631562752e-4,0.001139179061717883
P65,8,HbO,8,-5.652181558541232e-5,-3.713159981753446e-5,-2.2214857818560318e-4
P65,9,HbO,8,-1.9746590223825974e-4,-1.795279821924521e-4,5.096345405518003e-6
P65,10,HbO,8,-0.0014485679640416505,-7.159129348644575e-4,0.002796293952500865
P65,11,HbO,8,-7.265533298502883e-5,2.668028012585611e-5,-5.560210171706785e-6
P65,12,HbO,8,-0.0020693273040272913,-7.226829639315035e-4,0.004026110635337172
P65,14,HbO,8,-0.0035925909803567794,-1.3949112079497436e-4,0.0019202113824613501
P65,15,HbO,8,-3.603753666745147e-4,2.884342146932074e-5,-1.0043755743561572e-4
P65,16,HbO,8,-7.929493975938045e-5,-2.9974287725296166e-5,-2.3974924872976022e-4
P65,17,HbO,8,-8.554165701847374e-5,3.352692761227427e-7,-3.4628829410906207e-4
P65,18,HbO,8,4.704595602542124e-6,-2.5659343898644443e-7,1.5876166487033627e-5
P65,19,HbO,8,1.6881945927823853e-6,-5.575900526507147e-6,4.235066239091898e-6
P65,20,HbO,8,-5.845737967495049e-7,-2.2252771338288036e-6,6.2241902759058094e-6
P65,21,HbO,8,-5.499910103975005e-7,-4.7083078871285185e-7,1.0834674896861075e-6
P65,22,HbO,8,-1.1476997421650305e-4,-4.844148267797799e-5,-3.172348293467123e-4
P65,23,HbO,8,-1.578751257197211e-4,-1.2912783460429983e-4,-3.609824545263803e-4
P65,1,HbO,11,-0.0011200215721742161,-1.370327542193758e-4,0.0021849285520853298
P65,2,HbO,11,-0.0012874217794293546,-0.001492485043937744,0.003265590205555912
P65,3,HbO,11,-2.4202137111811013e-4,3.9811565221230266e-4,8.111309749178348e-4
P65,4,HbO,11,-2.815164726283516e-4,-3.242362815305583e-4,2.533924217489429e-4
P65,5,HbO,11,-0.0041352242343922095,-0.004724458524747203,0.005247389650931639
P65,7,HbO,11,-6.81756411431522e-4,-9.065845718804886e-4,3.3356770292313024e-4
P65,8,HbO,11,-6.784790880497514e-5,-7.859693120852272e-5,-2.0382055622674862e-4
P65,9,HbO,11,-2.075755351407012e-4,-1.9394077668443555e-4,-6.434138508435283e-5
P65,10,HbO,11,-0.001681988025715421,-0.001098256737860744,0.0017472856538488682
P65,11,HbO,11,-7.826365159242716e-5,5.250531577867907e-6,1.523324317285427e-5
P65,12,HbO,11,-0.0022931256876866242,-0.0012950276847487172,0.002255808266996792
P65,14,HbO,11,-0.0032895729208271243,-0.00147501184894274,9.18591702687795e-4
P65,15,HbO,11,-3.9745230615752643e-4,-4.703523409027142e-5,-1.6850266872383895e-4
P65,16,HbO,11,-7.139433727519394e-5,-4.404184069023559e-5,-1.4590863469033164e-4
P65,17,HbO,11,-7.214538475992877e-5,7.015200657667788e-6,-2.551022085713683e-4
P65,18,HbO,11,5.358371233067532e-6,-1.9014510394211684e-6,5.472191377732362e-6
P65,19,HbO,11,1.4263605758899198e-6,-4.505077575450991e-6,-4.8364703900499586e-6
P65,20,HbO,11,-3.491601418413519e-7,-8.387681715548468e-7,7.072362329288601e-6
P65,21,HbO,11,-3.777065577726374e-7,7.764867233624023e-8,3.080981579588309e-6
P65,22,HbO,11,-1.2219439443491466e-4,-8.081722265380294e-5,-2.8731842927287154e-4
P65,23,HbO,11,-2.1812065446673748e-4,-2.0338443629105437e-4,-3.3909055950163725e-4
P65,1,HbO,14,-0.0011863589302451146,-6.402905171103025e-4,0.001230614123469418
P65,2,HbO,14,-0.0012708543338001345,-0.0017528841963063814,0.001625466995126497
P65,3,HbO,14,-7.871193212860391e-4,-3.504903010894626e-4,-0.001338470077587852
P65,4,HbO,14,-2.6577363867614525e-4,-3.6624628981356803e-4,-4.0476685482705886e-5
P65,5,HbO,14,-0.0043218151195844965,-0.004620439246757311,-3.979019144187398e-4
P65,7,HbO,14,-6.37907669164819e-4,-9.564023832576611e-4,-2.1035971949901627e-4
P65,8,HbO,14,-6.895979168630277e-5,-9.269023975909006e-5,-1.8030890918647403e-4
P65,9,HbO,14,-1.965239820566356e-4,-2.021572726975204e-4,-9.861482385180695e-5
P65,10,HbO,14,-0.0017149600303206828,-0.0013522676766393787,9.181662966419229e-4
P65,11,HbO,14,-7.268207032596473e-5,-1.2290412495395388e-5,2.0344794666196718e-5
P65,12,HbO,14,-0.002282204175192275,-0.0017261733052576886,0.0010476600871287256
P65,14,HbO,14,-0.0029022023614542047,-0.002632231395749073,7.518083537097058e-5
P65,15,HbO,14,-3.950218665015593e-4,-1.3366466185889622e-4,-2.2608780106690569e-4
P65,16,HbO,14,-5.7717093526044985e-5,-5.4193526975965646e-5,-6.659112997301812e-5
P65,17,HbO,14,-5.6103990519125856e-5,1.029316216002574e-5,-1.6342892966411977e-4
P65,18,HbO,14,5.039078643733425e-6,-2.9097934288869506e-6,-2.260982948480369e-6
P65,19,HbO,14,8.78582775204131e-7,-2.978830065020534e-6,-1.2100990943141404e-5
P65,20,HbO,14,-2.3911590908886733e-7,7.013130776974857e-7,5.528555828102702e-6
P65,21,HbO,14,-2.543297044554755e-7,4.4838108822295037e-7,3.503324531525687e-6
P65,22,HbO,14,-1.221289230295184e-4,-1.0494561979946794e-4,-2.094189286217403e-4
P65,23,HbO,14,-2.4052110531462917e-4,-2.567551212807989e-4,-2.30022383995341e-4
P65,1,HbO,17,-0.0010615083649158,-0.0010191913765784473,5.716605903713028e-4
P65,2,HbO,17,-0.0010299369971478937,-0.001816429312532565,3.572803265230909e-4
P65,3,HbO,17,-0.0010268974696018482,-0.001031759422520071,-0.002704452556817219
P65,4,HbO,17,-2.087399958253675e-4,-3.6407333595849043e-4,-2.3103975264512512e-4
P65,5,HbO,17,-0.003940702996622425,-0.003961767487711693,-0.004951606521364653
