time_s,intensity_760nm,intensity_850nm
554.0000,0.013130934,0.013125665
555.0000,0.013130171,0.013125351
556.0000,0.013125887,0.013119004
557.0000,0.013125377,0.01312123
558.0000,0.013130762,0.013125536
559.0000,0.013130581,0.013124304
560.0000,0.013130748,0.013125288
561.0000,0.013125641,0.013120708
562.0000,0.013130937,0.013124615
563.0000,0.013130355,0.013124717
564.0000,0.013130573,0.013124538
565.0000,0.013125292,0.013119827
566.0000,0.013130989,0.013123363
567.0000,0.013125754,0.013120392
568.0000,0.013130343,0.013125127
569.0000,0.01313075,0.013124183
570.0000,0.013130301,0.013123076
571.0000,0.01312576,0.013119298
572.0000,0.013130345,0.013124911
573.0000,0.013125377,0.013120781
574.0000,0.013130801,0.013121954
575.0000,0.013130156,0.013124526
576.0000,0.013130147,0.013123766
577.0000,0.013130942,0.013124542
578.0000,0.013125364,0.013120798
579.0000,0.013130669,0.013124763
580.0000,0.013130739,0.013124867
581.0000,0.013130988,0.013124246
582.0000,0.013125314,0.013121652
583.0000,0.013125481,0.013119813
584.0000,0.013130817,0.01312557
585.0000,0.013130872,0.013124061
586.0000,0.013131028,0.013124743
587.0000,0.013125193,0.013119843
588.0000,0.01312546,0.013121102
589.0000,0.013125342,0.013120834
590.0000,0.013125962,0.013120328
591.0000,0.013126004,0.013120937
592.0000,0.013125404,0.013119399
593.0000,0.013125439,0.013120807
594.0000,0.013130379,0.013125568
595.0000,0.013130258,0.013124092
596.0000,0.01313022,0.013125041
597.0000,0.013131008,0.013123943
598.0000,0.013125583,0.01312012
599.0000,0.013131044,0.013124212
600.0000,0.01312541,0.013120214
601.0000,0.013125446,0.01312035
602.0000,0.013125489,0.013120958
603.0000,0.013130509,0.01312431
604.0000,0.013125933,0.013120232
605.0000,0.013125615,0.013121299
606.0000,0.013125415,0.013120193
607.0000,0.013131026,0.013123918
608.0000,0.013125325,0.013120035
609.0000,0.013130817,0.013123693
610.0000,0.013125978,0.013120867
611.0000,0.013125435,0.013120363
612.0000,0.013125464,0.013120219
613.0000,0.013125919,0.01312058
614.0000,0.013130924,0.01312434
615.0000,0.013125921,0.013121491
616.0000,0.013130889,0.013124943
617.0000,0.013125932,0.013120822
618.0000,0.013130501,0.013125092
619.0000,0.013130879,0.013124937
620.0000,0.013131151,0.013123889
621.0000,0.013130345,0.013125343
622.0000,0.013125605,0.013120047
623.0000,0.013130482,0.013124807
